pitch_location,pitch_category_breaking_pitch,pitch_category_offspeed_pitch,pitch_category_fastballs,pitch_category_other,dec_states,error_in_decision,post_s0,post_s1,post_s2,post_s3,post_s4,post_s5,post_s6,post_s7,post_s8,post_s9,post_s10,post_s11
0.08,1,0,0,0,4,do_nothing,0.0,0.0,0.0,2.2936523927347064e-91,1.0,6.841108800961611e-115,6.665154894386192e-263,0.0,1.4409464261623432e-82,4.874287648855549e-164,0.0,0.0
0.2099999999999999,1,0,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4199999999999999,1,0,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0709999999999999,1,0,0,0,8,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.571,1,0,0,0,4,do_nothing,0.0,0.0,0.0,1.0235640695200047e-206,1.0,1.6138651097839974e-214,0.0,0.0,0.0,0.0,0.0,0.0
0.0309999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,2.6861500487910097e-72,1.0,1.3836424225215263e-106,1.4672107780560889e-272,0.0,0.0,8.286641060801943e-127,0.0,0.0
0.2909999999999999,1,0,0,0,3,do_nothing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0209999999999999,1,0,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.421,0,0,1,0,8,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03,1,0,0,0,4,correct,0.0,0.0,0.0,1.145034342276e-312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4299999999999997,1,0,0,0,4,do_nothing,0.0,0.0,0.0,1.9283441713497734e-215,1.0,9.932947721600843e-250,0.0,0.0,0.0,5.948847122988244e-270,0.0,0.0
0.2690000000000001,0,0,1,0,4,do_nothing,0.0,0.0,0.0,7.178840110655424e-144,1.0,3.697837999062123e-178,0.0,0.0,0.0,2.2146369394615146e-198,0.0,0.0
0.1400000000000001,0,0,1,0,4,do_nothing,0.0,0.0,0.0,2.672538756308748e-72,1.0,8.015139746708915e-107,7.164275455348922e-271,0.0,0.0,1.3783863687179266e-125,0.0,0.0
0.4000000000000001,0,0,1,0,9,correct,0.0,0.0,1.0751033783698317e-257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2909999999999999,1,0,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.009,0,0,1,0,10,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1699999999999999,1,0,0,0,1,correct,0.0,1.0,3.2727622810547944e-184,1.4046618563954003e-273,0.0,0.0,4.593292920612594e-257,0.0,0.0,1.0109888335412769e-217,0.0,0.0
0.6609999999999999,0,0,1,0,2,correct,0.0,9.226907773532628e-10,0.9999999990773176,1.7611297923140513e-172,0.0,0.0,2.7060748962207672e-192,0.0,0.0,3.509717568771787e-139,0.0,0.0
0.011,1,0,0,0,2,do_nothing,0.0,6.8056803799284176e-105,1.0,3.4630695897271906e-111,0.0,1.136425785752059e-158,6.199946745619829e-116,0.0,0.0,1.4056082007977482e-61,0.0,0.0
0.0300000000000002,0,0,1,0,9,correct,0.0,1.3602869166018077e-269,1.256271294516096e-120,6.40222936623442e-235,0.0,5.339574038933587e-296,1.2712978342817074e-224,7.101664783254818e-243,0.0,1.0,0.0,0.0
0.6299999999999999,1,0,0,0,7,do_nothing,0.0,0.0,1.5805444459288756e-231,1.2217840769615484e-188,0.0,0.0,1.2916678838050162e-187,1.0,0.0,8.6288555429644625e-134,0.0,0.0
0.2799999999999998,1,0,0,0,9,do_nothing,0.0,0.0,1.940330340519655e-240,4.78677e-318,0.0,0.0,8.809573483424504e-308,0.0,0.0,1.0,5.6072469483628124e-260,0.0
0.1099999999999998,1,0,0,0,7,do_nothing,0.0,0.0,0.0,8.080880950767677e-272,0.0,0.0,8.543092417389204e-271,1.0,0.0,5.707125730939863e-217,0.0,0.0
0.1400000000000001,1,0,0,0,10,correct,0.0,1.0455901880160623e-90,8.541301874760193e-183,4.7047496719494974e-148,0.0,3.918e-320,9.67865708750933e-142,0.0,0.0,6.614001090966614e-84,1.0,0.0
0.4409999999999999,0,0,1,0,3,correct,0.0,3.01993721778034e-255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6727e-319,0.0,0.0
0.1799999999999997,0,0,1,0,0,do_nothing,1.0,0.0,0.0,1.6169510877313823e-220,0.0,1.3581048293264309e-245,0.0,0.0,0.0,9.004070478149973e-272,0.0,0.0
0.2100000000000002,1,0,0,0,8,do_nothing,0.0,0.0,0.0,2.9562001810797408e-92,1.067012453834037e-114,8.639409351828635e-116,1.8938706751038962e-263,0.0,1.0,5.976389875316397e-165,0.0,0.0
0.3109999999999999,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1,0,0,0,0,incorrect,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,1,0,0,0,8,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7799999999999998,0,0,1,0,4,correct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2809999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,1.8614637866781078e-194,1.0,3.155248032689816e-267,1.10804398318585e-309,0.0,0.0,2.8637706288608277e-271,0.0,0.0
0.2009999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.5807788262345547e-121,1.0,6.3102076142060395e-164,3.3841004841188444e-250,0.0,0.0,2.26908254085262e-172,0.0,0.0
0.631,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.9839609175152216e-61,1.0,1.0545201917573693e-103,5.655285070818398e-190,0.0,0.0,3.791940776569401e-112,0.0,0.0
0.3600000000000003,0,0,1,0,3,correct,2.2473569791594282e-234,0.0,0.0,1.0,6.884876306728065e-160,7.45594201894769e-212,6.1322e-319,0.0,3.530189570484048e-253,2.7209252798214942e-235,0.0,0.0
0.4400000000000004,0,0,1,0,0,do_nothing,1.0,0.0,0.0,1.8590075911591123e-135,0.0,4.52763611530994e-169,0.0,0.0,0.0,8.879463488819813e-178,0.0,0.0
0.049,0,0,1,0,3,do_nothing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1909999999999999,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7399999999999998,1,0,0,0,8,correct,0.0,0.0,0.0,0.0,4.180716780982104e-115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4000000000000003,0,0,1,0,4,correct,0.0,0.0,0.0,4.284444293181456e-241,1.0,4.022639548689024e-270,0.0,0.0,0.0,7.290116791831101e-303,0.0,0.0
0.33,1,0,0,0,4,do_nothing,0.0,0.0,0.0,7.215402084619127e-144,1.0,3.7166711607659314e-178,0.0,0.0,0.0,2.2259161289786725e-198,0.0,0.0
0.3009999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,2.6861500487910097e-72,1.0,1.3836424225215263e-106,1.467210778056256e-272,0.0,0.0,8.286641060801943e-127,0.0,0.0
0.3709999999999999,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3600000000000001,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,0.0,1.2339616625031268e-306,0.0,0.0,1.0,0.0,0.0,0.0
0.2309999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.810524546016152e-135,1.0,6.00809739020522e-143,0.0,0.0,0.0,6.412039854179102e-273,0.0,0.0
0.261,1,0,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27,1,0,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3999999999999999,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,4.180716780982104e-115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.78,0,0,1,0,4,do_nothing,0.0,0.0,0.0,1.3637644656753585e-291,1.0,1.2806e-320,0.0,0.0,0.0,0.0,0.0,0.0
0.1909999999999999,0,1,0,0,4,do_nothing,0.0,0.0,0.0,2.296706012545407e-194,1.0,1.820988344882757e-223,0.0,0.0,0.0,3.9751796453392723e-256,0.0,0.0
0.0809999999999999,0,0,1,0,4,correct,0.0,0.0,0.0,1.5154887041959131e-97,1.0,1.2015849011881242e-126,1.1956783950249856e-246,0.0,0.0,2.623034823244308e-159,0.0,0.0
0.1700000000000001,1,0,0,0,3,do_nothing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1199999999999998,1,0,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2009999999999999,0,0,1,0,8,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04,1,0,0,0,4,correct,0.0,0.0,0.0,1.145034342276e-312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1199999999999998,1,0,0,0,4,do_nothing,0.0,0.0,0.0,1.928344171349664e-215,1.0,9.932947721601972e-250,0.0,0.0,0.0,5.94884712298892e-270,0.0,0.0
0.099,0,0,1,0,4,do_nothing,0.0,0.0,0.0,7.178840110655424e-144,1.0,3.697837999062123e-178,0.0,0.0,0.0,2.2146369394615146e-198,0.0,0.0
0.359,1,0,0,0,4,do_nothing,0.0,0.0,0.0,2.672538756308748e-72,1.0,8.015139746708915e-107,7.164275455348922e-271,0.0,0.0,1.37838636871777e-125,0.0,0.0
0.3599999999999999,0,0,1,0,9,correct,0.0,0.0,1.075103378370076e-257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0899999999999998,1,0,0,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1089999999999999,1,0,0,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5109999999999999,0,0,1,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,2.722179329457571e-266,0.0,0.0,4.51241475823673e-197,0.0,0.0
0.1499999999999999,1,0,0,0,2,do_nothing,0.0,5.079744711762607e-10,0.9999999994920472,1.2529307891877182e-111,0.0,1.7779182599707794e-280,1.9251985686231364e-131,0.0,0.0,2.496938739244874e-78,0.0,0.0
0.1089999999999999,1,0,0,0,9,do_nothing,0.0,1.0153151316753698e-174,1.2562712950372515e-120,6.40222936627518e-235,0.0,5.33957404045847e-296,1.2712978345373808e-224,1.2615479833129944e-259,0.0,1.0,4.415760531944216e-286,0.0
0.4009999999999999,0,0,1,0,7,do_nothing,0.0,0.0,1.5805444465841943e-231,1.2217840769616178e-188,0.0,0.0,1.2916678838049425e-187,1.0,0.0,8.628855542963972e-134,0.0,0.0
0.5300000000000002,1,0,0,0,9,correct,0.0,0.0,1.9403303405194344e-240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0609999999999999,1,0,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.919000283464e-310,0.0,0.0
0.3500000000000001,1,0,0,0,10,do_nothing,0.0,0.0,0.0,1.4159752193400338e-174,0.0,0.0,2.478440976357495e-194,0.0,0.0,2.828414090591594e-270,1.0,0.0
0.2299999999999999,0,0,1,0,6,correct,0.0,0.0,0.0,2.3097766586573004e-255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.419,0,0,1,0,11,correct,0.0,0.0,0.0,0.0,0.0,6.020932688932059e-167,3.200008697445677e-89,0.0,0.0,1.4144244606718305e-196,0.0,1.0
0.4199999999999999,0,0,1,0,6,correct,0.0,0.0,0.0,1.5122072804216557e-295,0.0,4.4951820443084e-241,1.0,0.0,0.0,9.83556511890102e-218,0.0,0.0
0.411,0,0,1,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,8.889419708293002e-130,1.1203717328661752e-71,0.0,0.0,2.507880647153864e-190,0.0,1.0
0.3709999999999999,0,0,1,0,6,correct,0.0,0.0,0.0,1.60813182225e-312,0.0,4.982638428049699e-100,1.0,0.0,0.0,8.161988547566556e-156,0.0,2.478162941732028e-20
0.7199999999999998,0,0,1,0,6,do_nothing,0.0,0.0,0.0,1.2377120474424986e-299,0.0,6.334537140589811e-99,0.5047137922753164,0.0,0.0,1.6269122392267544e-147,0.0,0.4952862077247095
0.079,0,0,1,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,9.567358681869556e-98,0.5047137922753164,0.0,0.0,2.645955793281871e-146,0.0,0.4952862077246813
0.6999999999999997,0,0,1,0,6,correct,0.0,0.0,0.0,8.362624090534913e-268,0.0,5.923993672377063e-192,1.0,0.0,0.0,6.52712071531512e-178,0.0,4.61199270360439e-37
0.3799999999999999,1,0,0,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,3.0123627700835327e-177,2.0285384287159227e-84,0.0,0.0,7.254098894538405e-213,0.0,1.0
0.0309999999999999,1,0,0,0,6,do_nothing,0.0,0.0,0.0,0.0,0.0,1.5338856191199063e-117,1.0,0.0,0.0,8.442590039159336e-165,0.0,4.968900475848085e-21
0.4590000000000001,0,0,1,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,1.9481240092554e-119,0.2011945764368271,0.0,0.0,1.999929736822374e-160,0.0,0.7988054235631664
0.3909999999999999,1,0,0,0,6,do_nothing,0.0,0.0,0.0,0.0,0.0,1.008817304146239e-118,0.8091763668368125,0.0,0.0,1.1169085033865489e-159,0.0,0.1908236331631997
0.7709999999999999,1,0,0,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,1.900043779163641e-119,0.384124742087631,0.0,0.0,1.984186026719548e-160,0.0,0.6158752579123812
0.3289999999999999,1,0,0,0,6,correct,0.0,0.0,0.0,0.0,0.0,1.0242560291501602e-118,0.6317646743442944,0.0,0.0,1.1304076890973261e-159,0.0,0.3682353256556912
0.08,0,0,1,0,11,do_nothing,0.0,0.0,0.0,1.1516352837e-314,0.0,1.016438754446394e-99,0.5583213090764977,0.0,0.0,1.581755612404174e-155,0.0,0.4416786909235229
0.369,1,0,0,0,6,do_nothing,0.0,0.0,0.0,4.29114228764e-312,0.0,4.4831732881440895e-101,0.9757676340061354,0.0,0.0,6.887032438447945e-157,0.0,0.0242323659938807
0.089,0,0,1,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,1.6617617703676338e-98,0.0424587985030339,0.0,0.0,4.3602854786598493e-147,0.0,0.9575412014969404
0.049,0,0,1,0,6,correct,0.0,0.0,0.0,1.2740735277556333e-257,0.0,4.3893611324290556e-197,1.0,0.0,0.0,5.090375697830855e-183,0.0,3.879816083825306e-38
0.2809999999999999,0,0,1,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,6.0209326889327425e-167,3.20000869744604e-89,0.0,0.0,1.4144244606718305e-196,0.0,1.0
0.04,0,0,1,0,6,correct,0.0,0.0,0.0,0.0,0.0,1.4827039094181682e-140,1.0,0.0,0.0,8.186917336013981e-194,0.0,0.0
0.1109999999999999,0,0,1,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,2.40753943033596e-119,0.0128166660553451,0.0,0.0,2.4715622190504512e-160,0.0,0.9871833339446286
0.6809999999999999,1,0,0,0,6,correct,0.0,0.0,0.0,6.246884368394295e-268,0.0,2.0717732416171108e-192,1.0,0.0,0.0,2.4203053327450974e-178,0.0,1.1711661388390442e-38
0.1600000000000001,1,0,0,0,11,correct,0.0,0.0,0.0,0.0,0.0,3.0123627700835327e-177,1.628286521481981e-84,0.0,0.0,7.254098894538405e-213,0.0,1.0
0.2199999999999999,1,0,0,0,6,do_nothing,0.0,0.0,0.0,0.0,0.0,4.948432606520402e-140,1.0,0.0,0.0,2.7323330325824067e-193,0.0,0.0
0.3009999999999999,1,0,0,0,11,do_nothing,0.0,0.0,0.0,1.5096507687487524e-256,0.0,1.3000172349707228e-118,0.0427748303705744,0.0,0.0,6.9754472741374356e-158,0.0,0.9572251696294488
0.1400000000000001,0,0,1,0,9,correct,0.0,0.0,2.136036031447936e-241,7.693728176209494e-238,0.0,1.0942115152822841e-296,4.795002330755402e-225,0.0,0.0,1.0,0.0,3.8352095972964616e-225
0.2000000000000001,0,0,1,0,7,do_nothing,0.0,0.0,0.0,1.9785739126261918e-202,0.0,0.0,5.782987771667405e-205,1.0,0.0,1.084535280741981e-136,0.0,0.0
0.6500000000000001,0,0,1,0,9,do_nothing,1.1795908477246691e-304,8.788285680351118e-121,7.213770016648016e-128,8.387360472449216e-102,0.0,1.3248502067477983e-162,1.5436094978010448e-91,6.350185217438901e-185,0.0,1.0,9.824992847036436e-44,4.780897106347513e-292
0.1899999999999999,0,0,1,0,9,correct,0.0,0.0,2.0054042308154889e-240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3709999999999999,0,0,1,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.71,0,0,1,0,10,do_nothing,0.0,1.8703860495206192e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.169,0,1,0,0,1,do_nothing,0.0,0.9999999996783232,2.103845476e-315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2167046859119056e-10,0.0
0.4199999999999999,0,0,1,0,1,do_nothing,0.0,1.0,2.6145716113416922e-179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0347189036367611e-19,0.0
0.159,0,0,1,0,1,correct,0.0,1.0,1.2871226429632956e-118,4.557964631e-314,0.0,0.0,6.847245951867166e-306,0.0,0.0,1.1962797301979475e-248,3.3283851448593337e-29,0.0
0.0700000000000002,1,0,0,0,1,correct,0.0,1.0,6.336352350455448e-58,5.583079162307206e-212,0.0,7.6032297599153245e-286,4.0336361794884654e-214,0.0,0.0,6.955729155313241e-167,0.0,0.0
0.2790000000000001,1,0,0,0,2,do_nothing,0.0,5.079744711762607e-10,0.9999999994920472,1.2529307891876471e-111,0.0,1.7779182599701731e-280,1.925198568623465e-131,0.0,0.0,2.4969387392450165e-78,0.0,0.0
0.4990000000000001,0,0,1,0,9,correct,0.0,0.0,1.2562712950371091e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.009,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0309999999999999,0,0,1,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5090000000000001,0,0,1,0,1,correct,0.0,1.0,0.0,0.0,0.0,0.0,2.385785493370505e-308,0.0,0.0,4.375431373485959e-247,0.0,0.0
0.1,0,0,1,0,2,correct,0.0,7.347817862106247e-21,1.0,2.658761857828253e-197,0.0,5.617606922657272e-271,7.862413452887113e-187,0.0,0.0,3.6036324178770593e-130,0.0,0.0
0.039,1,0,0,0,2,correct,0.0,5.4196815437661e-116,1.0,3.463069429396367e-111,0.0,1.1364257328211599e-158,6.199946457370119e-116,0.0,0.0,1.4056081357306514e-61,0.0,0.0
0.0609999999999999,1,0,0,0,9,do_nothing,2.0646208756126232e-213,1.255392487134201e-147,4.6705715952783284e-08,7.419557940630457e-102,0.0,6.188044303613494e-163,1.4733099052959954e-91,8.230135214155535e-110,0.0,0.9999999532942648,5.459893607256897e-259,5.125604142338321e-203
0.1399999999999999,0,0,1,0,9,correct,0.0,0.0,5.867505024131413e-128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2200000000000002,0,0,1,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.552290797102394e-306,0.0,0.0
0.6600000000000001,0,1,0,0,10,correct,0.0,1.8703860501222797e-91,7.020316954365062e-241,7.6540882311847665e-239,0.0,0.0,7.727839086301163e-231,0.0,0.0,1.7989533627885805e-173,1.0,0.0
0.2109999999999999,0,1,0,0,1,do_nothing,0.0,1.0,1.542043184526016e-148,2.11356870675065e-310,0.0,2.267297235683629e-297,1.351920159018449e-135,0.0,0.0,3.228504641450172e-90,5.4e-323,0.0
0.3,0,0,1,0,6,correct,0.0,5.736968697323954e-225,8.471149123506502e-206,1.4217490503529946e-265,0.0,4.333966225536665e-192,1.0,0.0,0.0,5.2842178793550426e-176,0.0,1.235362695586627e-171
0.29,1,0,0,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,3.0123627700835327e-177,1.6537837049739788e-84,0.0,0.0,7.254098894538405e-213,0.0,1.0
0.1609999999999999,0,0,1,0,6,correct,0.0,0.0,0.0,0.0,0.0,9.771287126881887e-119,1.0,0.0,0.0,5.3781696848107753e-166,0.0,3.165330755383804e-22
0.4509999999999999,1,0,0,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,2.407539430335823e-119,0.0128166660553444,0.0,0.0,2.4715622190503104e-160,0.0,0.9871833339446286
0.641,0,0,1,0,6,correct,0.0,0.0,0.0,1.2485903315222773e-257,0.0,4.071576043187247e-197,1.0,0.0,0.0,4.756532718952542e-183,0.0,1.1711661388390442e-38
0.75,0,0,1,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,6.0209326889327425e-167,3.200008697445677e-89,0.0,0.0,1.4144244606718305e-196,0.0,1.0
0.1999999999999999,0,0,1,0,6,correct,0.0,0.0,0.0,0.0,0.0,5.822727169252969e-210,1.0,0.0,0.0,3.2150846640407885e-263,0.0,0.0
0.1089999999999999,1,0,0,0,11,correct,0.0,0.0,0.0,0.0,0.0,8.889419708293507e-130,5.033233485502938e-72,0.0,0.0,2.507880647153721e-190,0.0,1.0
0.2209999999999999,0,0,1,0,6,correct,0.0,0.0,0.0,0.0,0.0,6.994547300831299e-152,1.0,0.0,0.0,7.720328104469349e-183,0.0,0.0
0.3109999999999999,1,0,0,0,6,correct,0.0,0.0,0.0,1.0492940873567922e-267,0.0,1.4549809404202854e-191,1.0,0.0,0.0,1.576080178904244e-177,0.0,9.137837669966785e-37
0.3809999999999999,0,0,1,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,3.0123627700835327e-177,3.177062439940543e-84,0.0,0.0,7.25409889453923e-213,0.0,1.0
0.0309999999999999,1,0,0,0,6,do_nothing,0.0,0.0,0.0,0.0,0.0,5.935374861748029e-117,1.0,0.0,0.0,3.2668626696703816e-164,0.0,1.9227174834456207e-20
0.1599999999999999,0,0,1,0,6,correct,0.0,0.0,0.0,0.0,0.0,5.148116730642146e-117,0.7785229983368795,0.0,0.0,2.6181750915577e-164,0.0,0.2214770016631019
0.3499999999999998,1,0,0,0,11,do_nothing,0.0,0.0,0.0,0.0,0.0,1.9342956834351964e-119,0.4027538419354941,0.0,0.0,2.026078102272797e-160,0.0,0.5972461580644899
0.261,1,0,0,0,6,do_nothing,0.0,0.0,0.0,1.304623887934474e-255,0.0,5.396456900214559e-118,0.6144738853343776,0.0,0.0,3.1106375275840045e-157,0.0,0.3855261146656155
0.1609999999999999,0,0,1,0,9,do_nothing,0.0,0.0,1.1408021379853803e-127,4.989540739530008e-102,0.0,1.0562043577510453e-160,2.571873864018785e-89,1.821344569902741e-205,0.0,1.0,0.0,5.079963050784797e-88
0.3189999999999999,1,0,0,0,9,do_nothing,0.0,0.0,1.9774150006364528e-247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07,0,1,0,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2400000000000002,0,0,1,0,10,do_nothing,0.0,1.8703860495206192e-91,6.382149212937472e-305,1.06703013584e-313,0.0,0.0,1.0773114890827181e-305,0.0,0.0,2.507859059191803e-248,1.0,0.0
0.4199999999999999,0,1,0,0,1,do_nothing,0.0,0.9999999996783232,1.4018668616259945e-212,2.0159888439665062e-230,0.0,0.0,2.1997640636327192e-222,0.0,0.0,4.500747367988107e-165,3.2167046850345983e-10,0.0
0.1809999999999999,0,1,0,0,1,do_nothing,0.0,1.0,3.689732689403416e-61,6.552820743621434e-148,0.0,2.589e-320,9.844037622688156e-140,0.0,0.0,1.7198480607282064e-82,1.5744426916400268e-20,0.0
0.0399999999999998,0,0,1,0,9,correct,0.0,2.512172621190448e-168,2.2819058900743487e-120,8.14579807347707e-238,0.0,1.0484169300758926e-298,2.230622839421932e-227,1.092135373147722e-266,0.0,1.0,1.748406388580303e-210,0.0
0.2309999999999999,0,1,0,0,7,do_nothing,0.0,0.0,1.1593699112780334e-233,1.9785740314527435e-202,0.0,0.0,5.7829882330760665e-205,1.0,0.0,1.08453537275044e-136,0.0,0.0
0.1300000000000001,1,0,0,0,9,correct,0.0,0.0,1.9403303405198755e-240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.209,0,1,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3209999999999999,1,0,0,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.079,0,1,0,0,1,incorrect,0.0,1.0,0.0,0.0,0.0,0.0,2.385785490776981e-308,0.0,0.0,4.310307288432339e-247,0.0,0.0
0.01,1,0,0,0,2,correct,0.0,9.226907773533151e-10,0.9999999990773176,1.7611297923140513e-172,0.0,0.0,2.7060748962207672e-192,0.0,0.0,3.509717568772186e-139,0.0,0.0
0.25,0,1,0,0,2,correct,0.0,6.805680379929965e-105,1.0,3.4630695897271906e-111,0.0,1.1364257857521883e-158,6.199946745619122e-116,0.0,0.0,1.4056082007975884e-61,0.0,0.0
0.32,0,0,1,0,9,correct,0.0,0.0,1.256271294516096e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0909999999999999,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.959880271544e-311,0.0,0.0
0.4409999999999999,0,0,1,0,10,do_nothing,0.0,0.0,0.0,1.446139321435983e-175,0.0,0.0,4.613000517415046e-195,0.0,0.0,1.2007621737488328e-270,1.0,0.0
0.2690000000000001,0,0,1,0,9,do_nothing,0.0,1.3135738611196242e-164,7.745837779481163e-246,7.619183187720534e-235,0.0,0.0,1.5154580578419367e-224,0.0,0.0,1.0,8.835375692928051e-188,0.0
0.3409999999999999,0,0,1,0,7,do_nothing,0.0,0.0,9.357337019311055e-255,1.2217840365653858e-188,0.0,0.0,1.2916678270674607e-187,1.0,0.0,8.62885513994693e-134,0.0,0.0
0.5100000000000002,1,0,0,0,9,correct,0.0,0.0,1.940330340519655e-240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1609999999999999,1,0,0,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.001,0,0,1,0,10,incorrect,0.0,1.8703860501222797e-91,4.448320185733624e-298,0.0,0.0,0.0,2.15274e-319,0.0,0.0,5.01134936068932e-262,1.0,0.0
